id,reviews_title,reviews_rating,brand,reviews_text,reviews_date,reviews_username
AVphgVaX1cnluZ0-DR74,This was a gift for Grandsons and they love it.,5,Amazon,"Great price. Easy surfing the web, great game playing, and way to enjoy reading new books. 8 GB is large enough. I like I can purchase gifts cards to make purchases.",2016-04-30T00:00:00.000Z,meandhim
AVqkIhxunnc1JgDc3kg_,Great for the price,5,Amazon,This is a great little tablet for what you're paying for it! Gets everything done that I need it to,2016-10-19T00:00:00.000Z,Nbrose418
AVphgVaX1cnluZ0-DR74,BEST TABLETS EVER,5,Amazon,WE NEVER PUT THEM DOWN...HAVE LOTS OF GREAT GAMES TO PLAY,2016-07-16T00:00:00.000Z,REEREESHAW
AVphgVaX1cnluZ0-DR74,Excellent tablet!,4,Amazon,"Love the tablet, my 4 year old uses the tablet on a daily basis! Perfect tablet for kids!",2016-05-02T00:00:00.000Z,MASm
AV1YE_muvKc47QAVgpwE,Great product I highly recommend it,5,Amazon Fire Tv,My family and I love our Amazon Fire TV it is much faster than our Apple TV and with Amazon Prime there are a ton of free shows and movies to watch,2016-03-19T00:00:00.000Z,Shadowprd
AVpfl8cLLJeJML43AE3S,Having fun,5,Amazon,It does more than I thought it would. I have automated many parts of my home and it is more then just a gimmick.,2017-03-20T00:00:00.000Z,jeff327
AVqkIhwDv8e3D1O-lebb,Love it,5,Amazon,My wife bought this for me for my birthday. I enjoy reading biographys which usually have color photos. The regular Kindle make the pics black and white or they're aren't any. This allows me to see the color photos. I also love the night feature when I'm in bed reading. I no longer need a light on to read or need to hold a large book.,2017-05-07T00:00:00.000Z,Craig
AVphgVaX1cnluZ0-DR74,Not just a reader,5,Amazon,"I have older versions of the kindle fire, and I bought this one to replace my daughter's ""aging"" kindle-which she uses constantly. This one has 2 camera phones, one rear and one front, compared to her one that has just one (rear). Also, the graphics are better and it has more MG than her old one, which is great because she pretty much maxed out her other one. She uses it to read, play games, and do homework (even can check her grades online). All around, it is quick to turn on rather than using a computer to get what she needs for easy homework (online research, calculator, etc.) and a lot more portable when traveling!",2016-02-05T00:00:00.000Z,dragongirl
AVqVGZO3nnc1JgDc3jGK,Awesome! I love it!,5,Amazon,"I own a Kindle HDX 8.9 and wanted something small and portable... WOW is all I can say when I got my hands on the Kindle Oasis ( Thank you Babes :) ). The Kindle Oasis is very tiny, portable & fits in about anything from a jeans back pockets to a very very small purse! The clarity of the screen is awesome. The touch of it works perfect! Very different than my HDX BUT I HIGHLY RECOMMEND it! A little more pricey than the paperwhite BUT this one already comes with the case and a built in battery in the case so you are set for long time reading & the price is fair since the others you would still have to buy a case for it! Keep in mind the case for the oasis is leather and you can choose from black, brown and red (red was my choice., which to me it's not red it's more of a wine red color) it's beautiful! Picture shows My Kindle Oasis in the middle of the IPhone 7 Plus (left) & Samsung S8+ (right) so you can get an idea on the size... it's super cute! It's tinier than the Kindle paperwhite!",2017-04-23T00:00:00.000Z,ChiKali
AVpfl8cLLJeJML43AE3S,Great product,5,Amazon,So much fun and can do tons of things. Great to ask questions and get info. Can even control temperature in the home as well as lights with added products.,2016-12-30T00:00:00.000Z,LeeF
AVpjEN4jLJeJML43rpUe,Love this tablet,5,Amazon,Bought this tablet for 7 and 2 year old and they are very easy to use. Very durable as they have been dropped a numerous amount of times. No scratches or anything and has many apps.,2017-03-17T00:00:00.000Z,Amandalee2317
AVpfl8cLLJeJML43AE3S,Love it,5,Amazon,I received this as a Mother's Day gift from my husband and love it. I was very pleased with the sound while listening to music. All of the other features are great. I would highly recommend getting this so worth it.,2017-05-17T00:00:00.000Z,Ckane
AVqVGWLKnnc1JgDc3jF1,Great for kids and very durable,4,Amazon,"My kids love this product, as do I. Parental restrictions can be set and they know when they have to shut them off. Good battery life too.",2017-04-29T00:00:00.000Z,Dubber
AVpfl8cLLJeJML43AE3S,Echo,5,Amazon,"What a time we live in...Jetsons are real, this is a must have.",2016-12-24T00:00:00.000Z,Welford
AV1YE_muvKc47QAVgpwE,Very happy as my set top box replacement,5,Amazon Fire Tv,"Very easy to set up. Bought it so I could get Directv Now. Wired and wireless connections were used. Now I can watch tv, Netflix, Youtube, all with the same device.",2017-02-06T00:00:00.000Z,Doorknob
AV1YnRtnglJLPUi8IJmV,Does exactly what it says it will do,5,Amazon,"The paper white is a terrific reader and, for all light conditions, is superior to the kindle fire we had previously. No glare, easy read, easy use, with adjustable type print. We recommend it highly.",2015-10-02T00:00:00.000Z,Tuscany
AVpjEN4jLJeJML43rpUe,great,5,Amazon,"I use this all the time for playing games and reading books, it's great for surfing the web too.",2016-07-11T00:00:00.000Z,fotobug224
AVphgVaX1cnluZ0-DR74,"55"" HD Samsung Curved Flat Screen T V w/sound sys",5,Amazon,We are enjoying our TV with the surround system. The picture is great as you can see detail's in people and back ground we didn't notices before. We need to get a new dish receiver to move the TV to its new location were we will be wireless.,2015-12-31T00:00:00.000Z,Karlo
AVphgVaX1cnluZ0-DR74,Great price for size,4,Amazon,"For 48"" the price paid was excellent. The only con is that it isn't a smart tv. But it is 1080 HD. Would recommend.",2016-12-14T00:00:00.000Z,VaBeachcustomer
AVphPmHuilAPnD_x3E5h,Absolutely love it!,5,Amazon,"Absolutely love this new Kindle! Light, sharp, glass touchscreen and adaptive front light. Very easy to use and read!",2015-08-07T00:00:00.000Z,theLady
AV1YE_muvKc47QAVgpwE,Awesome product,5,Amazon Fire Tv,Work as expected Would recommend to a friend good product,2017-05-17T00:00:00.000Z,Pondtotea
AVphPmHuilAPnD_x3E5h,A nicely upgraded reader,5,Amazon,"Upgraded to this unit from a paperwhite (that I left on a plane somewhere).I find this unit to be a lot crisper, a lot speedier, and overall more pleasurable to use.I purchased the Amazon brand leather-type case with stand-up foot. It adds a bit of girth to hold on to, while reading.The unit is incredibly slim.Battery life is excellent - even when using the backlight.",2016-01-22T00:00:00.000Z,ar4479
AV1YE_muvKc47QAVgpwE,Amazon - Fire TV (2015 Model) - Black,5,Amazon Fire Tv,"Amazon - Fire TV (2015 Model) - Black is great. It has all the entertainment and apps that my family and I need. Netflix, Hulu, Showtime, HBO, Amazon Prime TV, and Movies. It is definitely a fun device for playing a few games, watching movies, etc.... Connects to android game controllers for added fun. I believe it is 4k also.",2016-08-13T00:00:00.000Z,JustTech
AVpfl8cLLJeJML43AE3S,Great Product,5,Amazon,We ordered 2 of these one for our college daughter and the other our high schooler. They both absolutely love them. I have to admit we steal it every once and awhile. Love it.,2017-01-17T00:00:00.000Z,Kimberly
AVphgVaX1cnluZ0-DR74,Amazon fire,4,Amazon,Great tablet great quality i liked and for the price its great,2017-03-01T00:00:00.000Z,Charly64
AVphgVaX1cnluZ0-DR74,great product,5,Amazon,Had a great experience with the product it has been fast and works great. I have enjoyed this product.I would recommend this product to any one. The price was even great price for our budget.Thank you for making it easy.,2015-11-27T00:00:00.000Z,mommabear
AVqkIhwDv8e3D1O-lebb,"Kindle Fire, love it",5,Amazon,This was a Mother's Day gift from my son. I had wanted one for awile. It has surpass my expectations. I love it.,2017-06-02T00:00:00.000Z,Ladytea
AVphgVaX1cnluZ0-DR74,Good value,4,Amazon,"For the price you have to deal with a lot of pre-loaded stuff, but it is a great price for a capable tablet.",2016-09-09T00:00:00.000Z,averagejoe
AVqkIhwDv8e3D1O-lebb,Great Tablet.,5,Amazon,Love the Tablet. Wonderful battery life. Great for Movies.,2017-05-31T00:00:00.000Z,Matt
AV1YE_muvKc47QAVgpwE,Easy to Set Up,4,Amazon Fire Tv,"Helped me ""Cut the Cord"" on television subscripton bills",2017-07-22T00:00:00.000Z,Lughead
AV1YnRtnglJLPUi8IJmV,Great all around ebook reader,5,Amazon,"Traveling in coach is horrible, so I was looking for a small light weight dedicated device that allowed me to focus on reading. This product is perfection. I've read several books on various iPhones, including my 7+ over the years, but they're nothing like the paper white display.",2017-02-27T00:00:00.000Z,Bowdadtoo
AVpfl8cLLJeJML43AE3S,Echo white,5,Amazon,"Echo is learning everyday and its uses daily, i use it in place of a speaker and connect my phone to it.",2017-09-06T00:00:00.000Z,JvC1
AV1YnRtnglJLPUi8IJmV,Very good book reader,5,Amazon,i bought this for my friend and he loved it. He was looking forward to this a couple of years ago.,2017-01-16T00:00:00.000Z,Pitao
AVpfpK8KLJeJML43BCuD,Easy to carry from room to room and outside.,5,Amazon Echo,great sound easily portable around the house both inside and outside. the option to have it automatically respond without pushing the button was a surprise but a welcome one!,2017-07-15T00:00:00.000Z,evolracing
AV1YE_muvKc47QAVgpwE,quique install,4,Amazon Fire Tv,"amazon-fire tv, easy install,very easy to start using.",2016-11-04T00:00:00.000Z,Andy
AVphgVaX1cnluZ0-DR74,"Perfect tablet, for a great price.",5,Amazon,"We bought this for our teenage grandson, who uses it for games, internet, and friend chat. Works great, and the price didn't break the bank.",2016-08-19T00:00:00.000Z,MandE
AVqVGWLKnnc1JgDc3jF1,great for kids,5,Amazon,Easy setup...bought this for 2 grandchildren under 5...they love it,2016-12-30T00:00:00.000Z,jcl7339
AVpfl8cLLJeJML43AE3S,Can't answer any questions,2,Amazon,Returned it in 2 days. Digital assistants have a long way to go.,2017-02-24T00:00:00.000Z,Rustys
AVphgVaX1cnluZ0-DR74,Perfectly priced for a great product,5,Amazon,The Kindle Fire's are a great product to own. We own 2 and our whole family enjoys them. Easy to use.,2016-01-22T00:00:00.000Z,Sean01k
AV1YnRtnglJLPUi8IJmV,Better than a book,5,Amazon,Got this for my mom. She likes it. Thumbs up on this one.,2016-03-26T00:00:00.000Z,Will1973
AVpjEN4jLJeJML43rpUe,Great tablet for the price.,5,Amazon,"Many features packed into a low price. Good as an ereader or light tablet uses to surf internet, email and games. Easy to use. Memory is expandable too.",2017-05-27T00:00:00.000Z,das75
AVphgVaX1cnluZ0-DR74,Kindle Fire,4,Amazon,This is a good little device. Well worth the money. Facebook is hard to read but overall a good product.,2016-05-21T00:00:00.000Z,2rainbows
AVqkIhwDv8e3D1O-lebb,great little device,2,Amazon,fire tablet is very powerful for the size and does everything!,2016-12-24T00:00:00.000Z,icanjp
AV1YE_muvKc47QAVgpwE,excellent,5,Amazon Fire Tv,"I bought the fire tv to replace my rented cable box....Ditched traditional cable and am using fire tv with playstation vue app....picture quality is excellent, was paying almost $200/mo with traditional cable, now paying $40/mo for basically the same channels....",2016-08-13T00:00:00.000Z,jmackd1
AV1YnRtnglJLPUi8IJmV,Great Product,5,Amazon,I was a little hesitant in buying a kindle. I thought it would take away the feeling of reading a hard cover book. I love the kindle. I don't regret buying it. I love that I can store all my books on this device.,2015-12-04T00:00:00.000Z,1stTimeUser
AVpfl8cLLJeJML43AE3S,So Useful,5,Amazon,"Hubby bought this for us. We use to play music, check daily weather, make shopping lists, alarm for appointments, work, check movie listings",2017-05-06T00:00:00.000Z,Jno71
AV1YE_muvKc47QAVgpwE,Best streaming device,5,Amazon Fire Tv,"This is really the best streaming device it has all the services like netflix, hulu, and it also plays games. I love this fire tv. Its also 4k.",2015-12-31T00:00:00.000Z,flak02nd
AV1YE_muvKc47QAVgpwE,Wow,5,Amazon Fire Tv,All I can say is wow. This is a really nice box. I would recommend it.,2016-05-06T00:00:00.000Z,ReaGs
AVpfl8cLLJeJML43AE3S,Must Buy,5,Amazon,The Amazon Echo is one device I could not imagine being without. It is always there for music and any random question I have.,2017-01-06T00:00:00.000Z,techguy
AVpfl8cLLJeJML43AE3S,White ECHO does the job!,5,Amazon,Bought this one for our white kitchen. Blends in well and is very handy both in the morning and at dinner time. New features added weekly.,2017-08-28T00:00:00.000Z,jzvideo1
AVphgVaX1cnluZ0-DR74,Good table for kids,5,Amazon,"It's fast ,well build would recommend for anyone who has young kids",2016-02-05T00:00:00.000Z,Jerry
AVphgVaX1cnluZ0-DR74,So cool,5,Amazon,"Got this for my mother in law and it's awesome. She loves facebook, browsing the wed. It's the perfect size for carrying around in your purse. Love it!",2016-12-08T00:00:00.000Z,MommaD
AVpfl8cLLJeJML43AE3S,Love it!,5,Amazon,"I love having this in my home. It does so much I have barely scratched the surface with it. I have Amazon Prime so I can call out whatever music I am in the mood for and it will more times than not play. I haven't yet used it for lights, Uber, or any of the other many things it can do. A lot of fun.",2016-10-21T00:00:00.000Z,JellyPA
AVpfl8cLLJeJML43AE3S,Alexa gets better every day,5,Amazon,Amazon Echo is the best thing you do not know you need. It is nice to have Prime along with it. The speaker fills the house with nice sets on request. Go get one. And you will soon find you want one in other rooms. Dots do nice here.,2017-01-18T00:00:00.000Z,Goodone
AVpfl8cLLJeJML43AE3S,Perfect for busy people,4,Amazon,"I love the product! It makes it very convenient for people like me who multi task, and it links to your phones and smart home devices",2017-09-20T00:00:00.000Z,PurpleLady
AVphgVaX1cnluZ0-DR74,Ok device,3,Amazon,Ok device for the asking price. Would give as first time user,2016-01-09T00:00:00.000Z,Mine
AV1YE_muvKc47QAVgpwE,Great Box,5,Amazon Fire Tv,This box works great. It sure would be nice if it had the Google play store on it.,2016-06-18T00:00:00.000Z,Lexatron
AVphgVaX1cnluZ0-DR74,Overall good not great,3,Amazon,"Limited apps, screen not as easy to touch. Good for the price.",2016-10-14T00:00:00.000Z,Teenmom
AVphgVaX1cnluZ0-DR74,Great,5,Amazon,Bought this as a Father's day gift for my dad. He loves it and it's easy to set up and use.,2016-07-15T00:00:00.000Z,Sweets
AV1YnRtnglJLPUi8IJmV,Great e-reader,5,Amazon,The Kindle paperwight is a great lightweight alternative to my usual 10 inch e-reader tablet for travel and reading outside.,2016-01-16T00:00:00.000Z,Dockm
AVpjEN4jLJeJML43rpUe,Great tablet for adults and family,4,Amazon,Got tablet for my daughter..love everything about it and how easy it is to use.,2017-01-24T00:00:00.000Z,Chuck
AVphgVaX1cnluZ0-DR74,Great tablet for the price,5,Amazon,This is actually my second one in 2 years due to my boyfriend taking ownership of the first one.,2017-01-16T00:00:00.000Z,Jaysgirl
AVpjEN4jLJeJML43rpUe,Alot of changes since my 1st Kindle fire,4,Amazon,I like this product but have problems with it turning itself on when just charging it. also several times it shut down and I had to go to reinstall factory settings losing my stuff. Alot of new options I do not use but several of my friends like.,2016-07-04T00:00:00.000Z,sunkamanitu
AVphgVaX1cnluZ0-DR74,Fire,4,Amazon,"good product, easy to use for my 72 year old mom that knows nothing about electronics.",2015-12-28T00:00:00.000Z,CruiseFan
AVphgVaX1cnluZ0-DR74,amazon fire tablet,5,Amazon,I bought it for my mom and she loves it. Great picture and great battery life.,2015-12-04T00:00:00.000Z,goblueme
AVqkIhwDv8e3D1O-lebb,Great little tablet,5,Amazon,"It's a great tablet for the price. Don't expect it to be as fast more expensive ones. It's meant for casual use and it does a great job at that. For the price, you can't beat it. Get a nice large microsd card and you don't have to worry about space. It runs a little slow on certain things if you are multitasking but it's a simple tablet. I've run plenty of 720p videos without fail. It's great for ebooks or other files. Some more elaborate pdfs take a while to load if they have a lol of graphics. Battery life seems good for a small table too.The only real Issue I have is the Amazon App store being limited. It is an offshoot of Android but not all the same apps are available. There is a way around it but I wish they would just allow it access to Google Play or at least offer the same apps.So, it's a nice inexpensive table that works great. For the money, you will love it but don't get upset that is doesn't run as fast as a $500 tablet. That's not its job.",2017-05-07T00:00:00.000Z,MRpopo
AVpfl8cLLJeJML43AE3S,We LOVE this!!,5,Amazon,"We love this! Sound has great range, full sound. We have recommended this to several friends.",2016-11-11T00:00:00.000Z,RSW1
AVphgVaX1cnluZ0-DR74,gifts,3,Amazon,gave to daughter and son. they are enjoying them very much,2016-08-12T00:00:00.000Z,Bev2016
AVqVGWLKnnc1JgDc3jF1,Awesome,5,Amazon,Great tablet with good parental controls for kids!!,2017-01-24T00:00:00.000Z,doug
AV1YnRtnglJLPUi8IJmV,It's okay.,3,Amazon,I got it to store all my college books without checking to see if they would even be compatible. They weren't. It's my fault for not checking this. The three star rating is because you can buy a good tablet for less and use the kindle app. Which is what I did. I can now read my books and have a fully functional tablet.,2016-08-01T00:00:00.000Z,Alfi
AVpjEN4jLJeJML43rpUe,"Came in for a charger, bought a new phone - G7",5,Amazon,"Samsung Experience Professionals Jon, Neil and Tony were an ideal match for someone looking to upgrade to a new phone. The sales deal was unbelievable - $200 Best Buy card upon upgrade to a Galaxy 7 phone. The sales points that won my business were battery life and charging power. New phone can connect wireless charge without adapter. I am a very happy customer.",2017-02-17T00:00:00.000Z,Leslie
AVphgVaX1cnluZ0-DR74,For what it is.,3,Amazon,Good for a basic entry tablet. Plus u can upgrade the memory on it which is a plus.,2015-12-28T00:00:00.000Z,MrsP
AV1YE_muvKc47QAVgpwE,Works smooth,5,Amazon Fire Tv,The fire tv is great for those who have amazon prime and Netflix as it allows you to view thief 4K content that is included,2016-01-29T00:00:00.000Z,neo05
AVpfl8cLLJeJML43AE3S,Echo is awesome,5,Amazon,I am enjoying my echo and keep trying to find new uses for it. Having fun playing with all the features.,2016-08-23T00:00:00.000Z,xbox1best
AVqkIhwDv8e3D1O-lebb,Great tablet for reading books,5,Amazon,Best buy was very helpful & the tablet is good for reading books & basic serfing,2017-02-03T00:00:00.000Z,fk123
AV1YnRtnglJLPUi8IJmV,Wife loves it,5,Amazon,The battery life had been incredible. Fits in my wife's hands comfortably. She can't wait to get her next book.,2016-06-06T00:00:00.000Z,JoeCandy
AVqkIhwDv8e3D1O-lebb,Great for a first time user,5,Amazon,It was easy to set up and use and the screen is big enough to play games on,2017-01-20T00:00:00.000Z,cjcj
AVphgVaX1cnluZ0-DR74,Great tablet for the money,5,Amazon,Purchased for my 6 year old and it is very easy to use. She loves it. You can't go wrong for the money.,2016-01-08T00:00:00.000Z,GunzGarcia
AVphgVaX1cnluZ0-DR74,Love it!,5,Amazon,I already have a kinds. I bought this as a gift. Love best buy online customer servive!,2017-01-06T00:00:00.000Z,Princessflamingo
AVpfl8cLLJeJML43AE3S,Awsome for any Home,5,Amazon,"Got this as a gift to replace our under the counter radio. It is great that it will play radio stations or go commercial free with either our Amazon account or Pandora. Alexa will answer all kinds of questions, Like what is the weather she tells me the current weather. She will do jokes she does conversions for cooking. I am now looking to add the DOT to other rooms of the home for added convenience. We will not be getting rid of it any time soon!!!",2016-12-27T00:00:00.000Z,HouseMaster
AVphgVaX1cnluZ0-DR74,Nice tablet,5,Amazon,The kindle is my favorite tablet for reading books,2016-05-19T00:00:00.000Z,Awesome
AVpjEN4jLJeJML43rpUe,Does what I purchased it for.,5,Amazon,Bought for my wife to read ebooks. She has done that and in addition is playing games on it.Very pleased.,2016-09-10T00:00:00.000Z,rockhead
AV1YE_muvKc47QAVgpwE,Even better,5,Amazon Fire Tv,They run way faster then the sticks but I have both,2016-12-15T00:00:00.000Z,Bigent
AVpfl8cLLJeJML43AE3S,Great,4,Amazon,Great device. Only issue is if your not using it for music then the Dot is a better buy.,2017-09-19T00:00:00.000Z,seanps
AV1YE_muvKc47QAVgpwE,Amazing image,5,Amazon Fire Tv,"I love this divice, it has an amazing image, I will recomend it to any body, and ypu can install a lot of good apps",2016-04-08T00:00:00.000Z,hooligan1984
AV1YnRtnglJLPUi8IJmV,Kindles keep getting beter,5,Amazon,"Replaced an older Kindle that was stepped on, and love the new Kindle the lighted screen is perfect for night reading, and the screen never washes out in bright sun light.",2017-08-25T00:00:00.000Z,JC2626
AVphgVaX1cnluZ0-DR74,Great product,5,Amazon,"This product is great, and I really like it. Especially for kids.",2016-04-08T00:00:00.000Z,humbleman
AVphgVaX1cnluZ0-DR74,Great Product,5,Amazon,Bought for my son as a bridge between phone and computer. Fits in perfect,2017-01-30T00:00:00.000Z,Kken
AVqkIhwDv8e3D1O-lebb,Great product!,5,Amazon,Books and magazines are easy to access and read!!!,2017-02-13T00:00:00.000Z,DJMom
AVphgVaX1cnluZ0-DR74,Good value,3,Amazon,"Bought this for a friend. It does the job (basic web and book reading) and at an affordable price. Nothing too fancy, but no problems.",2017-03-15T00:00:00.000Z,Renee
AVphgVaX1cnluZ0-DR74,Great Tablet,5,Amazon,"Perfect for anything I need to do on a tablet. Watch movies, play a few games, surf the web. Works great and is much faster than my old samsung tablet.",2017-01-02T00:00:00.000Z,Juice
AVpfl8cLLJeJML43AE3S,Great innovative technology.,5,Amazon,Amazon Alexa is the hottest new electronics product out there and for good reason. We are using it daily and haven't begun to tap its full potential applications.,2017-01-16T00:00:00.000Z,DPW53
AVqkIhwDv8e3D1O-lebb,Great starter tablet,5,Amazon,We got this for our 9 yr old daughter and its perfect for her. There hasn't been any issue with the games and educational apps she uses.,2017-01-18T00:00:00.000Z,esanch31
AVpfl8cLLJeJML43AE3S,Love the echo. Purchased for my mother in law,5,Amazon,Love the echo. Purchased for my mother in law for Christmas. We have had our own for about a year now.,2017-01-06T00:00:00.000Z,Brian
AVpfl8cLLJeJML43AE3S,Somebody's watching me,5,Amazon,"I always feel like, somebody's watching me!!!!! And now with my echo, I'm positive big brother is.",2017-03-15T00:00:00.000Z,Anonymous
AVphgVaX1cnluZ0-DR74,Love these tablets!,5,Amazon,Bought these for my classroom on Black Friday. The great deal was what motivated the purchase but I'm thrilled with them even if they had been more. Can connect to the internet so students can use apps easily. Makes learning fun!,2016-01-09T00:00:00.000Z,kleece
AVpfl8cLLJeJML43AE3S,I love Alexa!,5,Amazon,I received the echo dot for Christmas and I love it! So when my nephew put the echo on his list of gifts for graduation I knew I had to get it for him. He loves it so much it makes me want to get one.,2017-07-01T00:00:00.000Z,SweetTea423
AVsRjfwAU2_QcyX9PHqe,Five Stars,5,Amazon,Great product!!,2017-09-06T00:00:00.000Z,Kelly S.
AV1YnRtnglJLPUi8IJmV,Great reader!,5,Amazon,"I'm already enjoying reading using a paper white, this purchase was for my granddaughter. It has all the functions I need. One of the best things is the length of the battery, It only needs charged once a month. I know she'll enjoy her paper white as much as I do mine.",2017-06-23T00:00:00.000Z,GranJan
AVphgVaX1cnluZ0-DR74,low cost,4,Amazon,Good product at low price... and very good image resolution,2017-01-16T00:00:00.000Z,miotab
AVpfl8cLLJeJML43AE3S,Extremely useful,5,Amazon,They've done a great job with the voice recognition and it works with so many different services and has so many capabilities. Loving Alexa,2017-01-18T00:00:00.000Z,BL009
AVphgVaX1cnluZ0-DR74,Slightly Disappointed,3,Amazon,"A decent machine for the Black Friday price of under $40. The 8 GB of memory is inadequate if you play games using the Apps. I added a 32 GB micro SD card, but not all the Apps use it and the ones that do, only transfer part of the application to it. All points, coins, etc earned are retained in internal memory, not SD card. Pictures, videos, music can be stored on SD card. Screen is very sharp.",2016-01-08T00:00:00.000Z,KMDS
AVphgVaX1cnluZ0-DR74,Great product,5,Amazon,I bought this for my 5 year old son and he loves it!,2016-01-16T00:00:00.000Z,HappyMom
AVphgVaX1cnluZ0-DR74,very small screen,4,Amazon,"I know this was a 7"" screen, but it seems much smaller compared to my ipad.. It works fairly well, just wish I could change some of the screens around so I didn't have to scroll so much. It would be nice if there was some sort of tutorial available. Works well for games..",2016-01-06T00:00:00.000Z,lolawater
AVpfl8cLLJeJML43AE3S,Good price for quality sounding speaker,4,Amazon,Great sounding speaker and microphones seems to work well. Good options for playing music as well as easy to set up. Wish there were better connection with iPhone so it is easier to request and play songs from iTunes as well as to make calls from phone.,2016-12-16T00:00:00.000Z,Sth1
AVphgVaX1cnluZ0-DR74,great,5,Amazon,Got this for my granddaughters birthday and she loved it so my other granddaughter wanted one so I brought another one and they both loved them,2016-05-05T00:00:00.000Z,sweetpea58
AVpfl8cLLJeJML43AE3S,Love echo,5,Amazon,Is very easy to use and set up . Love it for music and shopping list .,2016-10-29T00:00:00.000Z,Rlchristy
AVphgVaX1cnluZ0-DR74,Great for toddler,5,Amazon,Bought this item for my son and he loves it it works great for movies and games that he likes to play its the perfect size for a toddler ! Can't beat the price or how great it works,2016-07-08T00:00:00.000Z,Brianna
AVphgVaX1cnluZ0-DR74,Great for games!,5,Amazon,"I bought it for myself. Loved the price and it works pretty well for $39. Didn't break the bank at all, very happy with this purchase!",2017-01-06T00:00:00.000Z,Blanca
AVqkIhwDv8e3D1O-lebb,Great for tablet for kids,4,Amazon,"This is our 4th kindle and we love them as ""beginner"" tablets for kids! No worries of data overages and with the sd card slot memory will no longer be an issue!",2016-12-30T00:00:00.000Z,jnjv0717
AVphgVaX1cnluZ0-DR74,Great tablet for kids,4,Amazon,"I purchased 3 of these, one for each of my children.",2015-12-28T00:00:00.000Z,Cdennis
AVphgVaX1cnluZ0-DR74,Great gifts,5,Amazon,I purchased 2 kindle fires for my two youngest nieces! They have not sat them down-love them! Easy to connect & navigate,2016-12-25T00:00:00.000Z,Alexmystar
AVphgVaX1cnluZ0-DR74,Grate tablet for kids,5,Amazon,I love the tablet so does my 2 year old she watches her shoes all day long on it its very user friendly,2016-09-02T00:00:00.000Z,Mary
AVphgVaX1cnluZ0-DR74,Bought as a gift for my sons grandma,5,Amazon,I have a couple kindle fires myself. I loved them and she was looking for a reader. So I got her this kindle fire. She loves it.,2016-01-09T00:00:00.000Z,Nannies
AVpidLjVilAPnD_xEVpI,great product,5,Amazon Fire,upgraded from a previous model and cannot be happier,2017-01-23T00:00:00.000Z,Jodyc
AVphgVaX1cnluZ0-DR74,Nice,5,Amazon,Good tablet for the price. Nothing g fancy but my young children like them a lot.,2017-01-18T00:00:00.000Z,Jeff
AV1YE_muvKc47QAVgpwE,Great buy,5,Amazon Fire Tv,Love it.great addition to my 4K & Amazon Prime and unlimited music,2017-08-04T00:00:00.000Z,Onle1deergen
AVphgVaX1cnluZ0-DR74,Great Kindle,5,Amazon,"This is a great kindle for the price. Smaller travel size with enough power for general use. Does seem slower than other tablets but for a backup or travel companion, you can't beat it.",2016-02-17T00:00:00.000Z,Bmoeller27
AVphgVaX1cnluZ0-DR74,Worth for the price,5,Amazon,"It is an amazing product for beggnners, high quality materIals amd fast processor",2015-12-06T00:00:00.000Z,Ca008
AVphgVaX1cnluZ0-DR74,Love it,4,Amazon,"Great for a older kid,great price and descent quality",2016-12-23T00:00:00.000Z,redsgirl79
AVsRjfwAU2_QcyX9PHqe,just what is needed!,5,Amazon,just what is needed!,2017-04-09T00:00:00.000Z,Donald Williamson
AVpfl8cLLJeJML43AE3S,amazing product,5,Amazon,great bluetooth speakerworks well with harmony hubworks well with smart appliances and ifttt,2017-08-25T00:00:00.000Z,customer1000
AV1YE_muvKc47QAVgpwE,Great product,5,Amazon Fire Tv,Love this bought it in addition to Apple TV it's an overall great product,2017-03-03T00:00:00.000Z,Keener1980
AVpfl8cLLJeJML43AE3S,Echo,5,Amazon,"Love it, even my grandbabies love the echo they always asking her questions",2017-06-22T00:00:00.000Z,Betty
AV1YnRtnglJLPUi8IJmV,much better than previous,5,Amazon,"I had a previous model, one with buttons around the case, not the screen itself. The screen on the one I purchased is brighter, slightly clearer, and the touch screen is far easier to navigate. Well worth purchase price if you want to read without the bulk of a book. Different fonts and word spacing is great, something that will never be available on book. I gave the nook a try but did not like it, the back light was terrible.",2016-06-25T00:00:00.000Z,peter88
AV1YE_muvKc47QAVgpwE,Terrific!,5,Amazon Fire Tv,"Performs much better than our old Roku and the Firestick! Seems to be way faster, much clearer w/ no buffering issues. I just wish it came with a qwerty keyboard.",2017-02-25T00:00:00.000Z,madfella
AV1YE_muvKc47QAVgpwE,Great product,5,Amazon Fire Tv,"Had the Fire stick before, which is very good but this is great. Much faster. Able to plug ethernet cables in and not rely on wireless. My buy another!",2017-03-18T00:00:00.000Z,JoeV
AVpfl8cLLJeJML43AE3S,Hard to understand communication problems,2,Amazon,I don't recommended if you are using Apple products,2017-08-27T00:00:00.000Z,Fred
AV1YnRtnglJLPUi8IJmV,Great for people who love to read,5,Amazon,This device has so many great features. I love how it stays charged for so long and the font can be enlarged for easier reading.,2016-10-09T00:00:00.000Z,Bobby
AVphgVaX1cnluZ0-DR74,Good Intro Tablet,4,Amazon,"Good intro tablet. 8GB is not much space, but it is a good starter for someone new to a tablet. For those that cannot afford an iPad or similar, this is a step down of course, but its a good introduction.",2016-07-18T00:00:00.000Z,Kyle
